Date,Year,Region,Product_Category,Units_Sold,Unit_Price,Total_Sales
29-11-2024,2024,Central,Energy Storage Units,10,905.95,9059.5
30-11-2024,2024,South,Monitoring Systems,441,500.82,220861.62
01-12-2024,2024,North,Hybrid Inverters,360,1171.3,421668
01-12-2024,2024,West,Solar Water Pumps,33,65.26,2153.58
01-12-2024,2024,West,Batteries,440,1195.74,526125.6
01-12-2024,2024,West,Smart Meters,412,559.87,230666.44
01-12-2024,2024,East,Microinverters,168,1233.87,207290.16
01-12-2024,2024,Central,Solar Panels,320,947.1,303072
02-12-2024,2024,West,Solar Cables,388,720.72,279639.36
02-12-2024,2024,East,PV Modules,144,292.21,42078.24
02-12-2024,2024,North,Charge Controllers,370,912.43,337599.1
02-12-2024,2024,West,Batteries,357,494.25,176447.25
02-12-2024,2024,West,Solar Lights,125,1135.45,141931.25
02-12-2024,2024,West,DC Breakers,108,1427.76,154198.08
02-12-2024,2024,South,Batteries,460,991.79,456223.4
03-12-2024,2024,North,Solar Water Pumps,261,564.09,147227.49
03-12-2024,2024,East,Smart Meters,359,1400.04,502614.36
03-12-2024,2024,Central,Monitoring Systems,493,70.69,34850.17
03-12-2024,2024,East,Microinverters,451,760.07,342791.57
03-12-2024,2024,East,Solar Lights,60,1252.33,75139.8
04-12-2024,2024,South,Batteries,145,463.04,67140.8
04-12-2024,2024,West,Solar Lights,106,254.3,26955.8
04-12-2024,2024,North,Solar Cables,67,268.28,17974.76
05-12-2024,2024,West,Solar Lights,38,61.68,2343.84
05-12-2024,2024,East,Microinverters,293,1181.38,346144.34
05-12-2024,2024,West,PV Modules,251,523.77,131466.27
05-12-2024,2024,West,Monitoring Systems,304,1032.92,314007.68
05-12-2024,2024,North,DC Breakers,228,646.18,147329.04
06-12-2024,2024,North,Solar Lights,255,304.04,77530.2
06-12-2024,2024,West,Solar Cables,96,646.32,62046.72
06-12-2024,2024,South,Batteries,351,759.7,266654.7
06-12-2024,2024,South,Solar Cables,13,455.01,5915.13
06-12-2024,2024,Central,Batteries,431,577.89,249070.59
07-12-2024,2024,North,DC Breakers,456,398.38,181661.28
07-12-2024,2024,South,Microinverters,56,1246.69,69814.64
07-12-2024,2024,Central,DC Breakers,166,406.47,67474.02
07-12-2024,2024,West,Energy Storage Units,395,1313.15,518694.25
07-12-2024,2024,North,Solar Water Pumps,147,721,105987
07-12-2024,2024,West,Charge Controllers,250,75.92,18980
08-12-2024,2024,East,Solar Lights,397,1027.64,407973.08
08-12-2024,2024,South,Hybrid Inverters,166,668.34,110944.44
08-12-2024,2024,East,Monitoring Systems,368,679.24,249960.32
09-12-2024,2024,East,Smart Meters,396,84.96,33644.16
09-12-2024,2024,West,Solar Panels,280,921.79,258101.2
09-12-2024,2024,South,Batteries,462,1022.89,472575.18
10-12-2024,2024,North,Microinverters,77,275.2,21190.4
10-12-2024,2024,West,Microinverters,291,1086.75,316244.25
10-12-2024,2024,North,Solar Lights,417,739.65,308434.05
11-12-2024,2024,West,Solar Cables,18,165.23,2974.14
11-12-2024,2024,North,Energy Storage Units,57,1317.56,75100.92
12-12-2024,2024,Central,Hybrid Inverters,463,1282.78,593927.14
12-12-2024,2024,South,Energy Storage Units,304,1287.55,391415.2
12-12-2024,2024,West,Microinverters,326,503.11,164013.86
12-12-2024,2024,West,Charge Controllers,303,279.64,84730.92
12-12-2024,2024,South,Mounting Structures,385,177.27,68248.95
12-12-2024,2024,North,Hybrid Inverters,287,572.19,164218.53
12-12-2024,2024,North,Solar Panels,245,988.99,242302.55
13-12-2024,2024,South,Microinverters,6,1465.99,8795.94
13-12-2024,2024,Central,Microinverters,25,943.1,23577.5
13-12-2024,2024,East,Charge Controllers,273,121.75,33237.75
14-12-2024,2024,South,DC Breakers,228,1159.25,264309
14-12-2024,2024,Central,Inverters,188,1335.35,251045.8
14-12-2024,2024,West,Batteries,97,1437.26,139414.22
14-12-2024,2024,North,DC Breakers,232,1153.15,267530.8
14-12-2024,2024,Central,Mounting Structures,405,655.34,265412.7
14-12-2024,2024,South,Solar Cables,329,499.56,164355.24
15-12-2024,2024,Central,Solar Water Pumps,6,1093.5,6561
15-12-2024,2024,East,Hybrid Inverters,323,731.92,236410.16
15-12-2024,2024,Central,PV Modules,248,1017.13,252248.24
16-12-2024,2024,North,Monitoring Systems,10,1413.67,14136.7
16-12-2024,2024,South,Energy Storage Units,158,375.98,59404.84
16-12-2024,2024,South,Microinverters,103,972.02,100118.06
16-12-2024,2024,Central,Solar Panels,152,101.63,15447.76
16-12-2024,2024,West,PV Modules,271,1427.35,386811.85
17-12-2024,2024,South,Microinverters,88,1290.49,113563.12
17-12-2024,2024,North,Hybrid Inverters,23,1266.33,29125.59
18-12-2024,2024,East,DC Breakers,451,144.14,65007.14
18-12-2024,2024,South,Mounting Structures,30,950.56,28516.8
19-12-2024,2024,West,Solar Lights,479,893.58,428024.82
19-12-2024,2024,East,Monitoring Systems,294,1075.81,316288.14
19-12-2024,2024,North,Monitoring Systems,68,897.56,61034.08
19-12-2024,2024,West,Charge Controllers,298,79.71,23753.58
19-12-2024,2024,East,Solar Cables,322,997.77,321281.94
20-12-2024,2024,East,Energy Storage Units,55,1325.86,72922.3
20-12-2024,2024,Central,Smart Meters,275,822.67,226234.25
21-12-2024,2024,East,Energy Storage Units,168,237.18,39846.24
21-12-2024,2024,West,Solar Water Pumps,8,1248.3,9986.4
21-12-2024,2024,West,Solar Panels,275,1048.84,288431
21-12-2024,2024,South,PV Modules,355,1069.05,379512.75
22-12-2024,2024,Central,DC Breakers,159,1365,217035
22-12-2024,2024,South,Monitoring Systems,189,497.42,94012.38
22-12-2024,2024,Central,Smart Meters,433,69.24,29980.92
22-12-2024,2024,North,Charge Controllers,51,416.26,21229.26
22-12-2024,2024,South,Solar Cables,82,356.36,29221.52
22-12-2024,2024,East,Charge Controllers,476,1357.12,645989.12
23-12-2024,2024,West,Energy Storage Units,121,384.3,46500.3
24-12-2024,2024,North,Hybrid Inverters,301,475.37,143086.37
24-12-2024,2024,South,Solar Cables,212,1300.63,275733.56
24-12-2024,2024,North,Monitoring Systems,399,1221.5,487378.5
24-12-2024,2024,West,Mounting Structures,217,464.58,100813.86
25-12-2024,2024,North,Smart Meters,380,1315.86,500026.8
25-12-2024,2024,West,PV Modules,50,536.53,26826.5
25-12-2024,2024,South,Solar Water Pumps,22,362.75,7980.5
26-12-2024,2024,North,Energy Storage Units,41,1146.85,47020.85
26-12-2024,2024,North,Hybrid Inverters,362,1446.28,523553.36
26-12-2024,2024,Central,Smart Meters,168,566.75,95214
27-12-2024,2024,North,Hybrid Inverters,428,803.19,343765.32
27-12-2024,2024,West,Solar Cables,37,1069.2,39560.4
28-12-2024,2024,Central,DC Breakers,179,1404.29,251367.91
29-12-2024,2024,South,Smart Meters,72,1082.57,77945.04
29-12-2024,2024,North,Energy Storage Units,237,1187.21,281368.77
30-12-2024,2024,Central,Solar Water Pumps,300,105.72,31716
30-12-2024,2024,North,Solar Lights,87,1092.57,95053.59
30-12-2024,2024,West,Monitoring Systems,245,191.67,46959.15
30-12-2024,2024,West,Solar Lights,472,236,111392
01-01-2025,2025,East,Smart Meters,365,911.11,332555.15
01-01-2025,2025,Central,PV Modules,102,784.42,80010.84
01-01-2025,2025,North,DC Breakers,447,109.77,49067.19
01-01-2025,2025,Central,Monitoring Systems,339,1051.28,356383.92
01-01-2025,2025,East,Inverters,159,1122.29,178444.11
01-01-2025,2025,North,PV Modules,210,655.84,137726.4
02-01-2025,2025,East,PV Modules,149,406.55,60575.95
02-01-2025,2025,West,Hybrid Inverters,211,775.61,163653.71
02-01-2025,2025,Central,Solar Water Pumps,45,1480.41,66618.45
02-01-2025,2025,West,Solar Water Pumps,490,1084.52,531414.8
04-01-2025,2025,South,PV Modules,418,562.05,234936.9
04-01-2025,2025,East,Solar Cables,26,206.82,5377.32
04-01-2025,2025,South,Batteries,66,1297.54,85637.64
05-01-2025,2025,Central,Smart Meters,185,415.69,76902.65
05-01-2025,2025,West,Hybrid Inverters,42,1392.91,58502.22
05-01-2025,2025,Central,Microinverters,117,432.75,50631.75
06-01-2025,2025,East,Mounting Structures,246,1154.75,284068.5
06-01-2025,2025,East,Batteries,406,917.77,372614.62
07-01-2025,2025,East,PV Modules,125,759.47,94933.75
07-01-2025,2025,Central,Inverters,174,722.04,125634.96
08-01-2025,2025,East,Solar Cables,72,975.46,70233.12
08-01-2025,2025,West,Monitoring Systems,258,95.09,24533.22
09-01-2025,2025,North,Monitoring Systems,349,479.59,167376.91
09-01-2025,2025,East,Smart Meters,110,1018.13,111994.3
09-01-2025,2025,South,Solar Panels,251,1181.28,296501.28
09-01-2025,2025,East,Solar Water Pumps,132,1320.25,174273
09-01-2025,2025,North,Solar Lights,415,1289.22,535026.3
09-01-2025,2025,North,Energy Storage Units,328,61.89,20299.92
09-01-2025,2025,South,Batteries,62,566.77,35139.74
09-01-2025,2025,East,Solar Lights,35,149.1,5218.5
09-01-2025,2025,Central,Mounting Structures,237,682.6,161776.2
10-01-2025,2025,South,Energy Storage Units,205,995.11,203997.55
10-01-2025,2025,West,Solar Water Pumps,143,1447.15,206942.45
10-01-2025,2025,West,Hybrid Inverters,176,182.73,32160.48
11-01-2025,2025,West,Microinverters,476,550.86,262209.36
11-01-2025,2025,West,Microinverters,207,651.31,134821.17
11-01-2025,2025,East,Inverters,387,946,366102
12-01-2025,2025,South,Solar Lights,29,380.86,11044.94
12-01-2025,2025,East,Solar Lights,105,972.88,102152.4
12-01-2025,2025,South,Monitoring Systems,28,1076.62,30145.36
12-01-2025,2025,North,Solar Cables,209,1434.79,299871.11
13-01-2025,2025,East,Solar Cables,86,856.01,73616.86
13-01-2025,2025,East,Hybrid Inverters,217,1209.62,262487.54
13-01-2025,2025,North,Solar Lights,220,1056.28,232381.6
13-01-2025,2025,Central,DC Breakers,176,249.58,43926.08
14-01-2025,2025,West,Hybrid Inverters,188,993.35,186749.8
14-01-2025,2025,East,Inverters,22,1064.99,23429.78
15-01-2025,2025,East,Mounting Structures,143,1298.05,185621.15
15-01-2025,2025,West,Smart Meters,249,434.97,108307.53
15-01-2025,2025,North,Solar Cables,296,566.57,167704.72
15-01-2025,2025,Central,Energy Storage Units,269,102.42,27550.98
15-01-2025,2025,West,Smart Meters,208,162.57,33814.56
15-01-2025,2025,Central,Hybrid Inverters,348,1132.46,394096.08
15-01-2025,2025,South,DC Breakers,447,821.76,367326.72
16-01-2025,2025,Central,Solar Cables,7,1489.65,10427.55
16-01-2025,2025,West,Solar Panels,15,509.6,7644
16-01-2025,2025,Central,Charge Controllers,183,773.94,141631.02
17-01-2025,2025,East,Inverters,108,766.16,82745.28
17-01-2025,2025,East,Inverters,282,494.3,139392.6
18-01-2025,2025,Central,Batteries,121,1333.42,161343.82
19-01-2025,2025,West,Microinverters,256,1301.43,333166.08
19-01-2025,2025,North,Hybrid Inverters,3,1054.53,3163.59
19-01-2025,2025,Central,Monitoring Systems,162,636.08,103044.96
19-01-2025,2025,North,Inverters,71,1197.21,85001.91
19-01-2025,2025,Central,Microinverters,129,859.67,110897.43
20-01-2025,2025,North,Energy Storage Units,121,1262.07,152710.47
20-01-2025,2025,West,Batteries,171,612.64,104761.44
20-01-2025,2025,Central,Charge Controllers,47,489.89,23024.83
20-01-2025,2025,West,Solar Lights,378,790.67,298873.26
21-01-2025,2025,West,Hybrid Inverters,194,1099.78,213357.32
21-01-2025,2025,South,PV Modules,115,289.04,33239.6
22-01-2025,2025,South,Solar Lights,413,1074.01,443566.13
22-01-2025,2025,Central,Solar Water Pumps,126,865.11,109003.86
22-01-2025,2025,East,Monitoring Systems,172,674.6,116031.2
22-01-2025,2025,South,Batteries,469,552.63,259183.47
23-01-2025,2025,South,Energy Storage Units,213,1017.67,216763.71
23-01-2025,2025,North,Inverters,14,723.55,10129.7
23-01-2025,2025,North,Solar Lights,474,1234.1,584963.4
23-01-2025,2025,South,DC Breakers,459,70.63,32419.17
24-01-2025,2025,East,Solar Lights,65,115.34,7497.1
24-01-2025,2025,Central,Batteries,264,479.34,126545.76
25-01-2025,2025,North,Solar Cables,144,897.7,129268.8
25-01-2025,2025,South,Monitoring Systems,61,958.83,58488.63
25-01-2025,2025,East,Solar Cables,292,1017.43,297089.56
25-01-2025,2025,Central,PV Modules,264,655.98,173178.72
26-01-2025,2025,Central,PV Modules,407,1046.09,425758.63
26-01-2025,2025,Central,PV Modules,128,1290.2,165145.6
27-01-2025,2025,East,Inverters,282,470.12,132573.84
27-01-2025,2025,West,Smart Meters,311,901.69,280425.59
27-01-2025,2025,North,Hybrid Inverters,394,1039.74,409657.56
27-01-2025,2025,West,Solar Cables,134,174.47,23378.98
28-01-2025,2025,Central,Hybrid Inverters,215,155.83,33503.45
28-01-2025,2025,South,Solar Water Pumps,473,379.37,179442.01
29-01-2025,2025,North,Solar Panels,164,527.45,86501.8
29-01-2025,2025,Central,Smart Meters,483,1412.74,682353.42
30-01-2025,2025,South,Mounting Structures,258,371.89,95947.62
30-01-2025,2025,North,Solar Lights,485,755.21,366276.85
30-01-2025,2025,North,Batteries,348,758.62,263999.76
30-01-2025,2025,South,Energy Storage Units,129,1006.73,129868.17
31-01-2025,2025,North,DC Breakers,441,1150.63,507427.83
31-01-2025,2025,Central,Monitoring Systems,372,535.06,199042.32
01-02-2025,2025,South,Monitoring Systems,468,1157.08,541513.44
01-02-2025,2025,North,Solar Cables,78,1372.1,107023.8
01-02-2025,2025,South,DC Breakers,185,1217.27,225194.95
02-02-2025,2025,North,Hybrid Inverters,34,728.4,24765.6
02-02-2025,2025,Central,PV Modules,306,897.68,274690.08
02-02-2025,2025,Central,Energy Storage Units,66,184.01,12144.66
02-02-2025,2025,Central,Mounting Structures,280,1092.86,306000.8
02-02-2025,2025,Central,Batteries,474,516.3,244726.2
02-02-2025,2025,South,Solar Water Pumps,105,1210.52,127104.6
03-02-2025,2025,South,DC Breakers,486,51.91,25228.26
03-02-2025,2025,West,Monitoring Systems,398,1378.13,548495.74
04-02-2025,2025,West,Microinverters,372,187.29,69671.88
05-02-2025,2025,East,Charge Controllers,8,661.35,5290.8
05-02-2025,2025,Central,Solar Water Pumps,306,559.35,171161.1
05-02-2025,2025,South,DC Breakers,386,1499.73,578895.78
05-02-2025,2025,South,PV Modules,214,425.19,90990.66
05-02-2025,2025,South,Smart Meters,94,151.15,14208.1
06-02-2025,2025,East,Batteries,234,117.49,27492.66
06-02-2025,2025,West,Solar Lights,361,1367.27,493584.47
06-02-2025,2025,East,Charge Controllers,125,511.26,63907.5
07-02-2025,2025,West,Solar Panels,121,965.75,116855.75
07-02-2025,2025,Central,PV Modules,440,240.13,105657.2
07-02-2025,2025,Central,Hybrid Inverters,56,194.4,10886.4
07-02-2025,2025,West,Mounting Structures,69,1361.35,93933.15
08-02-2025,2025,Central,Solar Cables,485,565.14,274092.9
08-02-2025,2025,West,Inverters,421,1421.99,598657.79
09-02-2025,2025,East,Inverters,67,287.78,19281.26
09-02-2025,2025,East,Mounting Structures,91,671.54,61110.14
09-02-2025,2025,East,Charge Controllers,8,1469.7,11757.6
09-02-2025,2025,East,Smart Meters,390,1322.19,515654.1
10-02-2025,2025,North,Mounting Structures,396,1195.85,473556.6
10-02-2025,2025,Central,Microinverters,391,1030.04,402745.64
10-02-2025,2025,North,DC Breakers,403,338.48,136407.44
10-02-2025,2025,South,Energy Storage Units,87,1095.09,95272.83
11-02-2025,2025,South,DC Breakers,192,1129.05,216777.6
11-02-2025,2025,Central,Smart Meters,24,1331.55,31957.2
11-02-2025,2025,Central,Solar Water Pumps,400,120.09,48036
11-02-2025,2025,North,Microinverters,70,408.65,28605.5
11-02-2025,2025,South,Solar Panels,492,845.98,416222.16
11-02-2025,2025,Central,Microinverters,61,303.67,18523.87
11-02-2025,2025,East,Mounting Structures,250,404.13,101032.5
12-02-2025,2025,West,Microinverters,334,1072.37,358171.58
12-02-2025,2025,West,Energy Storage Units,259,260.34,67428.06
12-02-2025,2025,West,DC Breakers,62,469.46,29106.52
12-02-2025,2025,East,Solar Lights,236,1337.46,315640.56
12-02-2025,2025,South,PV Modules,274,349.12,95658.88
13-02-2025,2025,Central,Mounting Structures,116,1277.63,148205.08
13-02-2025,2025,North,Microinverters,134,376.18,50408.12
13-02-2025,2025,Central,Batteries,422,194.34,82011.48
13-02-2025,2025,East,Mounting Structures,110,974.06,107146.6
14-02-2025,2025,South,Microinverters,214,1242.55,265905.7
14-02-2025,2025,Central,Charge Controllers,370,1388.76,513841.2
14-02-2025,2025,North,Solar Water Pumps,343,1179.17,404455.31
14-02-2025,2025,West,Solar Water Pumps,278,184.21,51210.38
14-02-2025,2025,South,Hybrid Inverters,93,645.25,60008.25
15-02-2025,2025,West,Smart Meters,165,1040.47,171677.55
15-02-2025,2025,South,Smart Meters,195,1440.74,280944.3
16-02-2025,2025,West,Hybrid Inverters,405,1135.42,459845.1
16-02-2025,2025,Central,Hybrid Inverters,115,1379.11,158597.65
16-02-2025,2025,Central,Hybrid Inverters,165,595.76,98300.4
17-02-2025,2025,East,Energy Storage Units,397,1099.69,436576.93
18-02-2025,2025,East,Hybrid Inverters,344,445.31,153186.64
18-02-2025,2025,North,Hybrid Inverters,138,1354.79,186961.02
19-02-2025,2025,West,Batteries,324,839.06,271855.44
19-02-2025,2025,South,Solar Water Pumps,413,119.99,49555.87
20-02-2025,2025,West,Solar Panels,28,1271.59,35604.52
20-02-2025,2025,Central,Solar Water Pumps,222,565.54,125549.88
20-02-2025,2025,West,Inverters,75,80.73,6054.75
20-02-2025,2025,North,Solar Cables,257,771.2,198198.4
21-02-2025,2025,East,Microinverters,93,423.6,39394.8
21-02-2025,2025,South,Inverters,429,1265.29,542809.41
22-02-2025,2025,East,Mounting Structures,468,1244.21,582290.28
22-02-2025,2025,East,Microinverters,449,1131.98,508259.02
22-02-2025,2025,West,Batteries,433,247.73,107267.09
22-02-2025,2025,Central,Microinverters,12,956.56,11478.72
22-02-2025,2025,West,Monitoring Systems,133,281.95,37499.35
23-02-2025,2025,Central,Inverters,383,1058.91,405562.53
23-02-2025,2025,South,Charge Controllers,453,988.89,447967.17
23-02-2025,2025,West,Smart Meters,363,801.1,290799.3
24-02-2025,2025,East,Mounting Structures,187,1190.5,222623.5
25-02-2025,2025,South,Solar Water Pumps,219,790.96,173220.24
25-02-2025,2025,West,Batteries,76,134.83,10247.08
25-02-2025,2025,South,Hybrid Inverters,433,114.3,49491.9
25-02-2025,2025,North,Inverters,100,1316.88,131688
26-02-2025,2025,South,Mounting Structures,45,1186.28,53382.6
26-02-2025,2025,East,DC Breakers,376,1074.69,404083.44
27-02-2025,2025,Central,Hybrid Inverters,104,708.89,73724.56
27-02-2025,2025,Central,Hybrid Inverters,8,1088.74,8709.92
27-02-2025,2025,West,Solar Water Pumps,173,1041.63,180201.99
27-02-2025,2025,East,Charge Controllers,23,1211.14,27856.22
27-02-2025,2025,South,Monitoring Systems,426,480.52,204701.52
27-02-2025,2025,West,Solar Cables,257,744.1,191233.7
27-02-2025,2025,South,Monitoring Systems,86,830.39,71413.54
28-02-2025,2025,Central,Solar Water Pumps,454,669.3,303862.2
28-02-2025,2025,East,Hybrid Inverters,109,1299.63,141659.67
28-02-2025,2025,North,Hybrid Inverters,304,106.4,32345.6
28-02-2025,2025,West,Hybrid Inverters,26,210.89,5483.14
28-02-2025,2025,South,Solar Lights,186,1060.97,197340.42
28-02-2025,2025,West,Solar Lights,67,55.39,3711.13
01-03-2025,2025,Central,Solar Cables,470,1133.82,532895.4
02-03-2025,2025,South,Solar Lights,441,1182.44,521456.04
02-03-2025,2025,West,Solar Water Pumps,168,80.07,13451.76
02-03-2025,2025,Central,Solar Cables,43,1000.57,43024.51
02-03-2025,2025,South,Microinverters,256,456.08,116756.48
03-03-2025,2025,North,Charge Controllers,51,93.73,4780.23
03-03-2025,2025,South,Microinverters,335,1309.33,438625.55
03-03-2025,2025,West,Inverters,120,1007.94,120952.8
03-03-2025,2025,Central,Monitoring Systems,486,1018,494748
